id,view_1,date_1,rating_1,people_1,turnfav_1,commentCount_1,reco_sum_1,reco_mean_1,unreco_sum_1,unreco_mean_1,pos_score_sum_1,pos_score_mean_1,neg_score_sum_1,neg_score_mean_1,negative_1,neutrality_1,positive_1,rate_neg_1,rate_neur_1,rate_pos_1,view_2,date_2,rating_2,people_2,turnfav_2,commentCount_2,reco_sum_2,reco_mean_2,unreco_sum_2,unreco_mean_2,pos_score_sum_2,pos_score_mean_2,neg_score_sum_2,neg_score_mean_2,negative_2,neutrality_2,positive_2,rate_neg_2,rate_neur_2,rate_pos_2,view_3,date_3,rating_3,people_3,turnfav_3,commentCount_3,reco_sum_3,reco_mean_3,unreco_sum_3,unreco_mean_3,pos_score_sum_3,pos_score_mean_3,neg_score_sum_3,neg_score_mean_3,negative_3,neutrality_3,positive_3,rate_neg_3,rate_neur_3,rate_pos_3,view_4,date_4,rating_4,people_4,turnfav_4,commentCount_4,reco_sum_4,reco_mean_4,unreco_sum_4,unreco_mean_4,pos_score_sum_4,pos_score_mean_4,neg_score_sum_4,neg_score_mean_4,negative_4,neutrality_4,positive_4,rate_neg_4,rate_neur_4,rate_pos_4,view_5,date_5,rating_5,people_5,turnfav_5,commentCount_5,reco_sum_5,reco_mean_5,unreco_sum_5,unreco_mean_5,pos_score_sum_5,pos_score_mean_5,neg_score_sum_5,neg_score_mean_5,negative_5,neutrality_5,positive_5,rate_neg_5,rate_neur_5,rate_pos_5,episode,omnibus,story,daily,comic,fantasy,action,drama,pure,sensibility,thrill,historical,sports,label,diff_1,diff_2,diff_3,diff_4,긍정반응점수,부정반응점수
15067,47660,2022-01-05,9.69,310,305,60,301,5.101694915254237,20,0.3389830508474576,49,0.8305084745762712,9,0.1525423728813559,2,27,30,0.0333333333333333,0.45,0.5,49382,2022-02-04,9.76,336,344,70,286,4.085714285714285,86,1.2285714285714286,65,0.9285714285714286,5,0.0714285714285714,3,22,45,0.0428571428571428,0.3142857142857143,0.6428571428571429,35250,2022-02-11,9.78,248,231,25,103,4.291666666666667,32,1.3333333333333333,16,0.6666666666666666,10,0.4166666666666667,2,10,12,0.08,0.4,0.48,29969,2022-02-18,9.7,237,213,39,180,4.615384615384615,55,1.4102564102564104,22,0.5641025641025641,1,0.0256410256410256,0,24,15,0.0,0.6153846153846154,0.3846153846153846,25529,2022-02-25,9.67,193,191,27,197,7.296296296296297,15,0.5555555555555556,15,0.5555555555555556,5,0.1851851851851851,2,18,7,0.074074074074074,0.6666666666666666,0.2592592592592592,1,0,0,1,0,0,0,0,0,0,0,0,1,1,30,7,7,7,584,199
32937,6464,2007-07-19,9.6,559,21,368,89,0.483695652173913,10,0.0543478260869565,270,1.4673913043478262,18,0.0978260869565217,6,38,140,0.0163043478260869,0.1032608695652173,0.3804347826086957,4143,2007-07-29,9.66,521,15,304,15,0.1209677419354838,5,0.0403225806451612,88,0.7096774193548387,30,0.2419354838709677,19,57,48,0.0625,0.1875,0.1578947368421052,3078,2007-08-05,9.74,496,13,268,34,0.3617021276595745,1,0.0106382978723404,113,1.202127659574468,18,0.1914893617021276,7,26,61,0.0261194029850746,0.0970149253731343,0.2276119402985074,2752,2007-08-19,9.7,484,13,271,13,0.1326530612244898,1,0.010204081632653,113,1.153061224489796,11,0.1122448979591836,3,36,59,0.011070110701107,0.1328413284132841,0.2177121771217712,2490,2007-08-26,9.73,489,14,259,11,0.1134020618556701,2,0.0206185567010309,96,0.9896907216494846,26,0.268041237113402,9,37,51,0.0347490347490347,0.1428571428571428,0.1969111969111969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,7,14,7,132,16
50004,552,2006-02-08,6.89,57,1,31,40,1.2903225806451613,43,1.3870967741935485,18,0.5806451612903226,0,0.0,0,14,17,0.0,0.4516129032258064,0.5483870967741935,182,2006-02-10,7.0,27,0,40,4,0.1,1,0.025,23,0.575,1,0.025,0,20,20,0.0,0.5,0.5,88,2006-02-13,7.43,21,0,31,1,0.032258064516129,1,0.032258064516129,21,0.6774193548387096,0,0.0,0,12,19,0.0,0.3870967741935484,0.6129032258064516,61,2006-02-15,7.7,23,0,24,1,0.0416666666666666,1,0.0416666666666666,11,0.4583333333333333,2,0.0833333333333333,2,11,11,0.0833333333333333,0.4583333333333333,0.4583333333333333,50,2006-02-17,7.75,24,0,34,1,0.0294117647058823,1,0.0294117647058823,28,0.8235294117647058,2,0.0588235294117647,1,9,24,0.0294117647058823,0.2647058823529412,0.7058823529411765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,24,21
50196,7591,2008-10-28,9.7,963,37,447,459,1.0268456375838926,11,0.0246085011185682,444,0.9932885906040269,46,0.1029082774049217,11,200,236,0.0246085011185682,0.4474272930648769,0.5279642058165548,5674,2008-10-28,9.7,889,37,208,154,0.7403846153846154,2,0.0096153846153846,165,0.7932692307692307,20,0.0961538461538461,8,97,103,0.0384615384615384,0.4663461538461538,0.4951923076923077,5119,2008-10-28,9.73,877,34,193,37,0.1917098445595854,1,0.005181347150259,150,0.7772020725388601,28,0.1450777202072538,13,82,98,0.0673575129533678,0.4248704663212435,0.5077720207253886,4943,2008-10-28,9.77,860,29,146,42,0.2876712328767123,0,0.0,148,1.0136986301369864,3,0.0205479452054794,2,49,95,0.0136986301369863,0.3356164383561644,0.6506849315068494,4914,2008-10-28,9.75,832,27,166,109,0.6566265060240963,7,0.0421686746987951,128,0.7710843373493976,8,0.0481927710843373,4,76,86,0.0240963855421686,0.4578313253012048,0.5180722891566265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,52
53694,49517,2008-12-12,9.65,1622,154,1243,1015,0.8218623481781376,136,0.1101214574898785,735,0.5951417004048583,156,0.1263157894736842,87,635,513,0.0699919549477071,0.5108608205953339,0.412711182622687,62143,2008-12-16,9.67,1445,145,632,464,0.7341772151898734,70,0.110759493670886,580,0.9177215189873418,44,0.0696202531645569,22,170,440,0.0348101265822784,0.2689873417721519,0.6962025316455697,47170,2008-12-18,9.76,1693,160,1352,1219,0.9016272189349112,57,0.0421597633136094,1088,0.8047337278106509,126,0.0931952662721893,63,504,785,0.0465976331360946,0.3727810650887574,0.5806213017751479,49969,2008-12-20,9.73,1624,148,1314,1719,1.3092155369383092,157,0.1195734958111195,718,0.5468392993145469,121,0.0921553693830921,81,684,548,0.0616438356164383,0.5205479452054794,0.4170471841704718,44404,2008-12-27,9.63,1576,135,1027,495,0.4819863680623174,47,0.0457643622200584,720,0.7010710808179162,90,0.0876338851022395,57,423,547,0.0555014605647517,0.4118792599805258,0.5326192794547225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,7,2670,260
55031,8070,2014-01-29,9.81,394,81,44,157,3.5681818181818183,23,0.5227272727272727,44,1.0,5,0.1136363636363636,2,12,30,0.0454545454545454,0.2727272727272727,0.6818181818181818,4915,2014-02-03,9.74,341,48,19,38,2.0,10,0.5263157894736842,16,0.8421052631578947,4,0.2105263157894736,2,8,9,0.1052631578947368,0.4210526315789473,0.4736842105263157,2269,2014-02-10,9.71,297,43,28,161,5.75,13,0.4642857142857143,10,0.3571428571428571,3,0.1071428571428571,3,17,8,0.1071428571428571,0.6071428571428571,0.2857142857142857,1565,2014-02-17,9.6,292,49,17,67,3.941176470588236,6,0.3529411764705882,16,0.9411764705882352,4,0.2352941176470588,1,7,9,0.0588235294117647,0.4117647058823529,0.5294117647058824,1233,2014-02-24,9.8,328,62,19,64,3.3684210526315788,6,0.3157894736842105,24,1.263157894736842,3,0.1578947368421052,0,6,13,0.0,0.3157894736842105,0.6842105263157895,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5,7,7,7,305,47
58149,1324,2009-02-02,8.89,403,12,169,77,0.4556213017751479,50,0.2958579881656805,91,0.5384615384615384,31,0.1834319526627219,19,93,57,0.1124260355029585,0.5502958579881657,0.3372781065088757,538,2009-02-17,9.23,609,7,132,52,0.3939393939393939,13,0.0984848484848484,132,1.0,19,0.1439393939393939,6,51,75,0.0454545454545454,0.3863636363636363,0.5681818181818182,378,2009-02-23,9.27,541,9,109,75,0.6880733944954128,13,0.1192660550458715,71,0.6513761467889908,17,0.1559633027522936,11,53,45,0.1009174311926605,0.4862385321100917,0.4128440366972477,335,2009-03-08,9.35,614,11,119,33,0.2773109243697479,13,0.1092436974789916,66,0.5546218487394958,12,0.1008403361344537,8,59,52,0.0672268907563025,0.4957983193277311,0.4369747899159664,310,2009-04-21,9.2,370,4,69,28,0.4057971014492754,6,0.0869565217391304,36,0.5217391304347826,8,0.1159420289855072,2,39,28,0.0289855072463768,0.5652173913043478,0.4057971014492754,0,0,1,0,0,0,0,1,0,1,0,0,0,1,15,6,13,44,82,59
58456,11817,2009-02-04,9.81,2141,126,282,556,1.9716312056737588,123,0.4361702127659574,237,0.8404255319148937,118,0.4184397163120567,63,94,125,0.2234042553191489,0.3333333333333333,0.4432624113475177,8784,2009-02-08,9.83,2049,112,220,360,1.6363636363636365,28,0.1272727272727272,167,0.759090909090909,31,0.1409090909090909,11,96,113,0.05,0.4363636363636363,0.5136363636363637,8052,2009-02-14,9.84,1949,88,158,220,1.3924050632911391,18,0.1139240506329113,70,0.4430379746835443,34,0.2151898734177215,22,90,46,0.1392405063291139,0.569620253164557,0.2911392405063291,7660,2009-02-19,9.86,1926,91,201,278,1.3830845771144278,12,0.0597014925373134,156,0.7761194029850746,30,0.1492537313432835,14,84,103,0.0696517412935323,0.417910447761194,0.5124378109452736,7227,2009-02-23,9.82,2022,87,344,347,1.0087209302325582,19,0.0552325581395348,265,0.7703488372093024,25,0.0726744186046511,8,161,175,0.0232558139534883,0.4680232558139535,0.5087209302325582,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,6,5,4,595,446
62812,8581,2009-03-22,9.63,548,50,171,67,0.391812865497076,3,0.0175438596491228,185,1.08187134502924,26,0.1520467836257309,8,50,113,0.0467836257309941,0.2923976608187134,0.6608187134502924,7125,2009-03-22,9.62,526,36,190,92,0.4867724867724867,8,0.0423280423280423,131,0.6931216931216931,18,0.0952380952380952,11,94,84,0.0578947368421052,0.4947368421052631,0.4421052631578947,6832,2009-03-25,9.59,517,31,73,14,0.1917808219178082,4,0.0547945205479452,64,0.8767123287671232,5,0.0684931506849315,4,25,44,0.0547945205479452,0.3424657534246575,0.6027397260273972,6383,2009-03-26,9.6,529,44,186,99,0.532258064516129,7,0.0376344086021505,87,0.4677419354838709,34,0.1827956989247312,22,105,59,0.1182795698924731,0.5645161290322581,0.3172043010752688,6024,2009-03-28,9.56,535,38,138,60,0.4347826086956521,2,0.0144927536231884,176,1.2753623188405796,12,0.0869565217391304,6,24,108,0.0434782608695652,0.1739130434782608,0.782608695652174,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,1,2,182,23
64092,7004,2009-04-07,9.06,274,27,97,20,0.2061855670103092,1,0.0103092783505154,103,1.0618556701030928,5,0.0515463917525773,0,32,65,0.0,0.3298969072164948,0.6701030927835051,5736,2009-04-10,9.1,255,28,53,11,0.2075471698113207,2,0.0377358490566037,39,0.7358490566037735,5,0.0943396226415094,2,28,23,0.0377358490566037,0.5283018867924528,0.4339622641509434,2885,2009-04-14,8.98,258,16,49,20,0.4081632653061224,14,0.2857142857142857,28,0.5714285714285714,7,0.1428571428571428,5,22,22,0.1020408163265306,0.4489795918367347,0.4489795918367347,1977,2009-04-17,9.15,251,12,71,8,0.1126760563380281,4,0.056338028169014,75,1.056338028169014,12,0.1690140845070422,7,21,43,0.0985915492957746,0.2957746478873239,0.6056338028169014,1682,2009-04-21,9.34,324,11,114,2,0.0175438596491228,0,0.0,125,1.0964912280701755,10,0.087719298245614,1,28,85,0.0087719298245614,0.2456140350877192,0.7456140350877193,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,4,44,15
66465,63943,2009-05-01,9.77,2536,436,679,647,0.9528718703976436,45,0.0662739322533137,665,0.979381443298969,84,0.1237113402061855,35,227,417,0.0515463917525773,0.3343151693667157,0.614138438880707,34676,2009-05-01,9.74,1980,307,474,1334,2.814345991561181,107,0.2257383966244725,273,0.5759493670886076,59,0.1244725738396624,33,256,185,0.0696202531645569,0.540084388185654,0.390295358649789,24370,2009-05-02,9.74,1871,251,150,172,1.1466666666666667,36,0.24,115,0.7666666666666667,24,0.16,14,57,79,0.0933333333333333,0.38,0.5266666666666666,19564,2009-05-03,9.8,2227,322,468,440,0.9401709401709402,20,0.0427350427350427,475,1.014957264957265,31,0.0662393162393162,10,116,342,0.0213675213675213,0.2478632478632478,0.7307692307692307,17547,2009-05-05,9.77,1972,314,225,162,0.72,7,0.0311111111111111,252,1.12,30,0.1333333333333333,11,49,165,0.0488888888888888,0.2177777777777777,0.7333333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1367,136
68068,629,2009-05-15,9.62,167,0,64,1,0.015625,0,0.0,66,1.03125,5,0.078125,1,19,44,0.015625,0.296875,0.6875,350,2009-05-25,9.58,181,1,59,3,0.0508474576271186,4,0.0677966101694915,43,0.7288135593220338,8,0.135593220338983,3,26,30,0.0508474576271186,0.4406779661016949,0.5084745762711864,305,2009-05-29,9.53,95,1,28,2,0.0714285714285714,0,0.0,21,0.75,6,0.2142857142857142,4,13,11,0.1428571428571428,0.4642857142857143,0.3928571428571428,266,2009-06-03,9.46,108,1,30,5,0.1666666666666666,0,0.0,26,0.8666666666666667,1,0.0333333333333333,0,11,19,0.0,0.3666666666666666,0.6333333333333333,538,2009-06-10,9.56,188,1,115,10,0.0869565217391304,0,0.0,140,1.2173913043478262,26,0.2260869565217391,8,37,70,0.0695652173913043,0.3217391304347826,0.6086956521739131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,4,5,7,14,1
68423,10334,2009-05-18,9.76,1748,25,451,203,0.4501108647450111,6,0.0133037694013303,239,0.5299334811529933,40,0.0886917960088691,7,325,119,0.0155210643015521,0.720620842572062,0.2638580931263858,7459,2009-05-26,9.77,1597,20,247,36,0.145748987854251,8,0.0323886639676113,115,0.4655870445344129,19,0.0769230769230769,14,153,80,0.0566801619433198,0.6194331983805668,0.3238866396761133,7072,2009-06-02,9.75,1550,23,115,36,0.3130434782608696,4,0.0347826086956521,109,0.9478260869565216,8,0.0695652173913043,2,42,71,0.017391304347826,0.3652173913043478,0.6173913043478261,6838,2009-06-06,9.76,1545,19,113,56,0.495575221238938,1,0.0088495575221238,114,1.008849557522124,20,0.1769911504424778,7,36,70,0.0619469026548672,0.3185840707964602,0.6194690265486725,7037,2009-06-14,9.74,1559,21,87,40,0.4597701149425287,2,0.0229885057471264,94,1.0804597701149423,11,0.1264367816091954,2,26,59,0.0229885057471264,0.2988505747126437,0.6781609195402298,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,7,4,8,104,8
70872,42000,2009-06-08,9.72,1847,196,300,429,1.43,17,0.0566666666666666,379,1.2633333333333334,51,0.17,18,86,196,0.06,0.2866666666666667,0.6533333333333333,23864,2009-06-08,9.68,1568,105,88,130,1.4772727272727273,4,0.0454545454545454,98,1.1136363636363635,9,0.1022727272727272,3,27,58,0.034090909090909,0.3068181818181818,0.6590909090909091,15727,2009-06-08,9.71,1489,98,96,110,1.1458333333333333,7,0.0729166666666666,113,1.1770833333333333,14,0.1458333333333333,4,20,72,0.0416666666666666,0.2083333333333333,0.75,12895,2009-06-10,9.71,1503,98,195,345,1.7692307692307692,15,0.0769230769230769,230,1.1794871794871795,23,0.1179487179487179,7,72,116,0.0358974358974358,0.3692307692307692,0.5948717948717949,11485,2009-06-10,9.76,1491,91,166,669,4.030120481927711,9,0.0542168674698795,213,1.283132530120482,30,0.180722891566265,6,48,112,0.036144578313253,0.2891566265060241,0.6746987951807228,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1273,42
71525,3764,2009-06-15,9.6,255,7,25,22,0.88,5,0.2,18,0.72,7,0.28,3,13,9,0.12,0.52,0.36,2374,2009-06-15,9.64,231,6,25,25,1.0,7,0.28,12,0.48,4,0.16,1,16,8,0.04,0.64,0.32,2129,2009-06-15,9.68,231,6,60,63,1.05,3,0.05,43,0.7166666666666667,18,0.3,8,32,20,0.1333333333333333,0.5333333333333333,0.3333333333333333,1825,2009-06-17,9.75,186,3,33,18,0.5454545454545454,2,0.0606060606060606,11,0.3333333333333333,4,0.1212121212121212,3,24,6,0.0909090909090909,0.7272727272727273,0.1818181818181818,1445,2009-06-17,9.7,192,5,50,24,0.48,6,0.12,26,0.52,6,0.12,6,28,16,0.12,0.56,0.32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,17
72251,2300,2012-01-28,9.79,2207,16,1048,21,0.0200956937799043,6,0.0057416267942583,1484,1.4200956937799043,189,0.1808612440191387,29,289,727,0.0276717557251908,0.2757633587786259,0.6937022900763359,1324,2012-02-08,9.83,2023,10,597,67,0.1122278056951423,5,0.0083752093802345,756,1.2663316582914572,111,0.185929648241206,30,192,375,0.050251256281407,0.321608040201005,0.628140703517588,335,2012-02-18,9.83,1708,7,409,31,0.0757946210268948,2,0.0048899755501222,426,1.0415647921760391,72,0.1760391198044009,27,167,215,0.0660146699266503,0.4083129584352078,0.5256723716381418,242,2012-03-02,9.86,1591,3,230,40,0.1739130434782608,4,0.017391304347826,286,1.2434782608695651,21,0.0913043478260869,5,71,154,0.0217391304347826,0.308695652173913,0.6695652173913044,220,2012-03-09,9.89,1468,5,269,37,0.137546468401487,3,0.0111524163568773,305,1.133828996282528,35,0.1301115241635687,10,101,158,0.037174721189591,0.3754646840148699,0.587360594795539,0,0,1,0,0,1,0,0,0,0,0,0,0,1,11,10,13,7,56,61
73774,5628,2009-07-07,9.4,154,6,86,19,0.2261904761904762,19,0.2261904761904762,60,0.7142857142857143,19,0.2261904761904762,10,35,39,0.1162790697674418,0.4069767441860465,0.4534883720930232,2198,2009-07-14,9.41,122,5,18,2,0.1111111111111111,3,0.1666666666666666,20,1.1111111111111112,6,0.3333333333333333,3,6,9,0.1666666666666666,0.3333333333333333,0.5,768,2009-07-15,9.53,134,3,34,2,0.0588235294117647,1,0.0294117647058823,49,1.4411764705882353,3,0.088235294117647,1,4,29,0.0294117647058823,0.1176470588235294,0.8529411764705882,422,2009-07-22,9.71,126,1,39,5,0.1282051282051282,3,0.0769230769230769,22,0.5641025641025641,5,0.1282051282051282,4,19,16,0.1025641025641025,0.4871794871794871,0.4102564102564102,310,2009-07-29,9.57,127,1,29,0,0.0,0,0.0,31,1.0689655172413792,0,0.0,0,7,22,0.0,0.2413793103448276,0.7586206896551724,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,1,7,7,16,12
77453,1477,2009-08-05,9.51,269,6,106,60,0.594059405940594,7,0.0693069306930693,78,0.7722772277227723,13,0.1287128712871287,4,48,49,0.0377358490566037,0.4528301886792453,0.4622641509433962,765,2009-08-12,9.79,259,4,99,4,0.0439560439560439,0,0.0,71,0.7802197802197802,6,0.0659340659340659,4,41,46,0.0404040404040404,0.4141414141414141,0.4646464646464646,623,2009-08-19,9.76,240,5,102,22,0.2291666666666666,8,0.0833333333333333,72,0.75,10,0.1041666666666666,6,49,41,0.0588235294117647,0.4803921568627451,0.4019607843137255,541,2009-08-26,9.71,246,4,82,15,0.1851851851851851,1,0.0123456790123456,74,0.9135802469135802,5,0.0617283950617283,1,34,46,0.0121951219512195,0.4146341463414634,0.5609756097560976,486,2009-09-02,9.7,212,5,75,5,0.0666666666666666,0,0.0,51,0.68,10,0.1333333333333333,3,34,38,0.04,0.4533333333333333,0.5066666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,60,7
81092,359,2009-08-24,8.37,139,2,17,19,1.1176470588235294,19,1.1176470588235294,16,0.9411764705882352,1,0.0588235294117647,0,7,10,0.0,0.4117647058823529,0.5882352941176471,284,2009-08-24,8.93,162,0,36,5,0.1388888888888889,17,0.4722222222222222,30,0.8333333333333334,7,0.1944444444444444,3,17,16,0.0833333333333333,0.4722222222222222,0.4444444444444444,183,2009-08-24,8.98,134,0,23,3,0.1304347826086956,11,0.4782608695652174,15,0.6521739130434783,3,0.1304347826086956,1,15,7,0.0434782608695652,0.6521739130434783,0.3043478260869565,100,2009-08-24,8.76,96,0,14,0,0.0,8,0.5714285714285714,7,0.5,2,0.1428571428571428,2,5,7,0.1428571428571428,0.3571428571428571,0.5,71,2009-08-24,8.68,97,1,23,4,0.1739130434782608,7,0.3043478260869565,24,1.0434782608695652,4,0.1739130434782608,2,10,11,0.0869565217391304,0.4347826086956521,0.4782608695652174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42
83861,6442,2009-09-10,9.6,576,13,150,19,0.1328671328671328,6,0.0419580419580419,77,0.5384615384615384,14,0.0979020979020979,10,81,52,0.0666666666666666,0.54,0.3466666666666667,3707,2009-09-10,9.71,608,9,163,13,0.0890410958904109,1,0.0068493150684931,84,0.5753424657534246,18,0.1232876712328767,12,76,58,0.0736196319018405,0.4662576687116564,0.3558282208588957,1381,2009-09-10,9.68,602,6,152,14,0.0921052631578947,0,0.0,98,0.6447368421052632,9,0.0592105263157894,4,79,69,0.0263157894736842,0.5197368421052632,0.4539473684210526,810,2009-09-11,9.77,622,6,98,6,0.0631578947368421,3,0.031578947368421,81,0.8526315789473684,15,0.1578947368421052,9,34,52,0.0918367346938775,0.3469387755102041,0.5306122448979592,644,2009-09-14,9.66,605,5,93,4,0.043010752688172,1,0.010752688172043,78,0.8387096774193549,19,0.2043010752688172,8,36,49,0.086021505376344,0.3870967741935484,0.5268817204301075,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3,23,3
86400,139352,2009-09-23,9.69,2411,482,626,2888,4.635634028892456,404,0.6484751203852327,592,0.9502407704654896,231,0.3707865168539326,88,222,313,0.1405750798722044,0.3546325878594249,0.5,135997,2009-09-25,9.64,2068,380,461,4272,9.30718954248366,527,1.148148148148148,329,0.7167755991285403,273,0.5947712418300654,126,186,147,0.2733188720173535,0.403470715835141,0.3188720173535792,54487,2009-09-30,9.77,1718,271,277,1361,4.949090909090909,123,0.4472727272727272,179,0.6509090909090909,112,0.4072727272727273,52,123,100,0.187725631768953,0.4440433212996389,0.3610108303249097,40623,2009-10-05,9.79,1618,245,215,632,2.953271028037383,117,0.5467289719626168,190,0.8878504672897196,80,0.3738317757009345,32,92,90,0.1488372093023255,0.427906976744186,0.4186046511627907,36046,2009-10-10,9.83,1505,222,189,829,4.433155080213904,65,0.3475935828877005,160,0.8556149732620321,62,0.3315508021390374,24,84,79,0.1269841269841269,0.4444444444444444,0.4179894179894179,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,5,5,5,4297,3329
87843,17148,2009-09-30,9.72,743,26,342,39,0.1153846153846153,39,0.1153846153846153,389,1.150887573964497,47,0.1390532544378698,19,89,230,0.0555555555555555,0.260233918128655,0.672514619883041,7061,2009-10-07,9.8,570,17,171,59,0.3450292397660818,4,0.023391812865497,166,0.9707602339181286,42,0.2456140350877192,9,64,98,0.0526315789473684,0.3742690058479532,0.5730994152046783,5226,2009-10-14,9.83,532,20,132,21,0.1590909090909091,4,0.0303030303030303,145,1.0984848484848484,18,0.1363636363636363,8,39,85,0.0606060606060606,0.2954545454545454,0.6439393939393939,4152,2009-10-21,9.81,541,15,222,37,0.1666666666666666,5,0.0225225225225225,227,1.0225225225225223,32,0.1441441441441441,11,77,134,0.0495495495495495,0.3468468468468468,0.6036036036036037,3945,2009-10-28,9.8,477,14,99,8,0.0808080808080808,1,0.0101010101010101,95,0.9595959595959596,9,0.0909090909090909,3,35,61,0.0303030303030303,0.3535353535353535,0.6161616161616161,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,7,7,7,151,21
88910,11512,2011-02-19,9.75,2209,82,768,1041,1.35546875,47,0.0611979166666666,992,1.2916666666666667,89,0.1158854166666666,24,221,523,0.03125,0.2877604166666667,0.6809895833333334,9282,2011-03-11,9.74,2090,67,484,119,0.2458677685950413,15,0.03099173553719,529,1.0929752066115703,88,0.1818181818181818,19,182,283,0.0392561983471074,0.3760330578512397,0.5847107438016529,7234,2011-03-25,9.75,1913,58,313,142,0.4551282051282051,3,0.0096153846153846,294,0.9423076923076924,38,0.1217948717948717,9,106,197,0.0287539936102236,0.3386581469648562,0.6293929712460063,6101,2011-04-01,9.73,1817,50,817,545,0.6670746634026927,17,0.0208078335373317,976,1.1946144430844554,174,0.2129742962056303,40,158,619,0.0489596083231334,0.193390452876377,0.7576499388004896,5940,2011-04-15,9.73,1691,44,232,131,0.5646551724137931,8,0.0344827586206896,252,1.0862068965517242,42,0.1810344827586207,9,62,161,0.0387931034482758,0.2672413793103448,0.6939655172413793,0,0,1,0,0,1,0,0,0,0,0,1,0,0,20,14,7,14,1288,123
91487,24651,2016-12-03,9.91,187,82,18,116,6.444444444444445,7,0.3888888888888889,20,1.1111111111111112,5,0.2777777777777778,3,4,11,0.1666666666666666,0.2222222222222222,0.6111111111111112,16239,2016-12-03,9.89,190,90,16,71,4.4375,15,0.9375,13,0.8125,1,0.0625,1,7,8,0.0625,0.4375,0.5,12199,2016-12-05,9.93,194,88,12,132,11.0,5,0.4166666666666667,8,0.6666666666666666,1,0.0833333333333333,0,8,4,0.0,0.6666666666666666,0.3333333333333333,11260,2016-12-09,9.94,220,99,24,266,11.083333333333334,10,0.4166666666666667,21,0.875,5,0.2083333333333333,4,7,13,0.1666666666666666,0.2916666666666667,0.5416666666666666,11971,2017-01-17,9.86,195,86,15,145,9.666666666666666,8,0.5333333333333333,20,1.3333333333333333,0,0.0,0,7,8,0.0,0.4666666666666667,0.5333333333333333,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,4,39,497,51
105527,1560,2009-12-01,9.49,197,3,78,3,0.0384615384615384,0,0.0,76,0.9743589743589745,6,0.0769230769230769,1,36,41,0.0128205128205128,0.4615384615384615,0.5256410256410257,1316,2009-12-14,9.42,224,3,74,2,0.0273972602739726,2,0.0273972602739726,97,1.3287671232876712,7,0.0958904109589041,1,22,50,0.0135135135135135,0.2972972972972973,0.6756756756756757,914,2009-12-24,9.67,137,5,28,5,0.1785714285714285,2,0.0714285714285714,22,0.7857142857142857,3,0.1071428571428571,1,12,15,0.0357142857142857,0.4285714285714285,0.5357142857142857,784,2009-12-30,9.62,144,4,30,1,0.0333333333333333,1,0.0333333333333333,23,0.7666666666666667,5,0.1666666666666666,1,18,11,0.0333333333333333,0.6,0.3666666666666666,683,2010-01-11,9.15,179,2,82,10,0.1219512195121951,0,0.0,60,0.7317073170731707,20,0.2439024390243902,9,36,37,0.1097560975609756,0.4390243902439024,0.4512195121951219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,10,6,12,4,0
110895,252,2009-12-16,9.5,185,3,83,0,0.0,0,0.0,86,1.036144578313253,13,0.1566265060240964,7,30,46,0.0843373493975903,0.3614457831325301,0.5542168674698795,122,2009-12-23,9.23,164,4,75,0,0.0,0,0.0,61,0.8243243243243243,15,0.2027027027027027,9,29,36,0.12,0.3866666666666666,0.48,103,2009-12-30,9.52,132,4,74,3,0.0441176470588235,0,0.0,53,0.7794117647058824,3,0.0441176470588235,3,32,33,0.0405405405405405,0.4324324324324324,0.4459459459459459,95,2010-01-06,9.45,130,3,41,0,0.0,0,0.0,37,0.925,1,0.025,0,18,22,0.0,0.4390243902439024,0.5365853658536586,93,2010-01-13,9.68,116,3,57,0,0.0,0,0.0,31,0.6739130434782609,16,0.3478260869565217,13,14,19,0.2280701754385964,0.2456140350877192,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,1,0
